11087,15816
9831,14063
5835,21557
7039,11606
5835,21556
11085,15754
9830,14684
5835,21555
11083,16617
7039,11451
18136,24915
11083,15797
9830,14462
25259,30358
11083,15719
1311,2758
7868,12460
11083,15041
2646,7033
18135,24182
11083,15034
5835,12686
25258,30356
11082,18816
7038,11247
2038,5688
11082,15809
9830,14348
5835,12687
11083,18808
25260,30366
18138,24722
18139,24721
11085,15722
745,1941
25260,30381
11085,15714
4131,8525
7869,12144
11085,15072
5835,12688
11084,18817
1971,5392
7039,11602
25260,30371
11084,15807
9830,14642
2038,5693
11084,15054
3626,8027
18137,24082
11084,15046
11102,16717
25275,30377
7050,11526
9844,14759
11122,15849
748,1944
25342,30424
11122,15746
4138,8445
25341,30417
11122,15739
25340,30416
11121,18861
7059,11210
25339,30418
11121,16672
9844,14451
25338,30462
11121,15850
1608,3887
25338,30439
11121,15727
1971,5397
25337,30411
11121,15689
25343,30420
11122,16685
25336,30422
25344,30443
25346,30456
11124,15734
5835,16579
25346,30455
11123,18862
7060,11578
25345,30451
11123,16653
9844,14760
25345,30448
11123,15852
1835,4818
25344,30447
11123,15747
2659,6996
25344,30446
11123,15718
5835,16578
25344,30445
11122,18859
7060,11465
5835,16576
11120,18857
11102,18842
4137,8436
11119,15687
25330,30471
11118,18855
7058,11463
25330,30441
11118,16658
9843,14114
25330,30434
11118,15845
2236,6521
25329,30417
11118,15754
1516,3507
25328,30410
11118,15725
5835,16573
25327,30423
11117,18854
7057,11642
25326,30459
11117,16652
25330,30472
11119,15740
7058,11619
25331,30435
25335,30424
11120,16626
9844,14420
25334,30421
11120,15848
1835,4816
25333,30453
11120,15742
2658,7002
25333,30452
11120,15691
5835,16575
25333,30436
11119,18858
7058,11604
25332,30418
11119,16665
9844,14356
25331,30470
11119,15842
1312,9482
374,1399
11124,15745
25347,30463
2660,7038
11137,16189
5835,16584
25368,30491
11137,16180
7064,11205
25367,30490
11137,15863
9847,14155
25366,30489
11137,15854
750,1946
25365,30488
11136,15784
4140,8472
25364,30487
11135,15833
5835,16583
25363,30486
11134,15834
7063,11196
25362,30485
25369,30492
11138,15801
1608,10939
25370,30493
7066,11257
25377,30500
11145,15782
9849,14026
25376,30499
11144,15829
1609,3883
25375,30498
11143,15758
1516,3510
25374,30497
11142,15813
25373,30496
11141,15827
7065,11193
25372,30495
11140,15786
9848,14214
25371,30494
11139,15796
1835,12726
11133,15819
9846,14783
25361,30484
11132,15825
7061,11182
25352,30475
11125,15851
9846,14358
25351,30474
11125,15755
749,1945
25350,30473
11125,15728
4139,8536
25349,30468
11125,15711
5835,16580
25348,30466
11124,18863
7060,11580
25348,30465
11124,16696
9845,14163
25347,30464
11124,15853
11125,16678
25353,30476
5835,16581
7062,11185
1609,3882
25360,30483
11131,15763
1745,4443
25359,30482
11130,15807
5835,16582
25358,30481
11129,15768
25357,30480
11125,18860
11128,15757
9846,14781
25356,30479
11127,15764
1835,4822
25355,30478
11126,15805
2660,7012
25354,30477
9842,14059
25326,30457
11117,15847
7053,11244
11108,15733
9838,14504
25295,30412
11108,15731
2236,6518
25294,30411
11107,18845
2654,7008
25293,30410
11107,16715
25292,30409
11107,15833
7052,11205
25291,30408
11107,15737
9838,14454
25290,30407
11107,15716
5021,9555
25289,30406
11106,18844
25296,30413
11108,15837
25305,30422
25297,30414
3627,8046
25304,30421
11109,18846
4135,8538
25303,30420
11109,16655
5835,15686
25302,30419
11109,15836
7054,11192
25301,30418
11109,15721
9838,14567
25300,30417
11109,15693
1312,2768
25299,30416
11108,18847
1971,5396
25298,30415
11108,16668
4134,8539
25288,30405
11106,16857
5835,15252
25279,30396
11104,15690
2653,6995
25278,30395
11104,15037
25277,30394
11103,18841
7050,11527
5835,21567
11103,15832
9836,14585
18169,24694
11103,15732
1312,2764
25276,30393
11103,15720
4134,8534
7878,12477
11103,15040
5835,14813
18168,24708
3627,8024
11104,15715
25280,30397
25284,30401
25287,30404
11106,15835
7051,11341
25286,30403
11106,15707
9838,14353
25285,30402
11105,18843
1835,4814
11105,15834
9837,14262
1516,3505
25283,30400
11105,15729
5835,15198
25282,30399
11104,18840
7050,11528
25281,30398
11104,15829
11110,15705
11110,15741
25326,30433
11115,15844
25320,30415
11115,15750
3627,8047
25319,30420
11115,15730
1744,11699
25318,30469
11114,18851
5835,16413
25318,30467
11114,16671
7056,11564
25318,30437
11114,15843
9841,14477
25318,30430
11114,15723
1312,2775
25317,30426
11114,15719
2656,7006
9841,14789
25321,30411
25306,30423
7057,11462
11117,15748
2657,7007
25325,30444
11116,18852
25325,30442
11116,16632
7057,11639
25325,30432
11116,15839
9841,14792
25324,30461
11116,15736
747,1943
25324,30431
11116,15703
4136,8542
25323,30413
11115,18856
5835,16571
25322,30414
11115,16698
25316,30454
11114,15707
25316,30450
11113,18848
25310,30460
11111,18849
5835,16232
25310,30458
11111,16656
7056,11461
25310,30438
11111,15846
9839,14021
25310,30427
11111,15710
1608,3881
25309,30426
11110,18850
2655,7001
25308,30425
11110,16650
5835,15873
25307,30424
11110,15838
7055,11286
373,1394
11112,15711
25311,30425
4136,8541
7056,11559
25316,30440
11113,16640
9841,14354
25316,30429
11113,15841
2236,6520
25315,30419
11113,15752
25314,30412
11112,15840
11113,15749
5835,16372
25313,30416
11112,18853
7056,11468
25312,30449
11112,16693
9840,14244
25312,30428
11307,16081
11307,16082
6647,11026
11525,16108
25849,30564
11524,16360
5835,16801
25848,31025
11524,16359
7135,11832
25848,30565
11524,16252
9910,14803
25848,30562
11524,16203
1617,3918
25847,31015
11523,16195
385,1427
25847,30592
11522,16036
5835,16800
25847,30576
11521,16063
7135,10940
4165,8691
25849,30591
11520,16115
793,1990
7136,11889
25851,31003
11530,16022
9911,14450
25851,30935
11529,16177
1844,4852
25851,30592
11528,16133
2687,7093
25850,31024
11527,16545
5835,16802
25850,30579
11527,16538
7136,10927
25850,30556
11527,16204
9911,14388
25849,31032
11526,16123
25846,30982
9910,14478
11508,16138
25843,30989
7134,10903
25843,30941
11511,16331
9910,14386
25843,30930
11511,16281
1617,3913
25842,28701
11511,16202
1973,5413
25841,28701
11510,16200
25840,28701
11510,16182
7133,11837
25839,29577
11509,16145
9909,14040
25838,29577
11508,16139
1843,4865
11511,16404
5835,16798
25846,30936
11512,16174
11519,16160
1843,12732
25846,30902
11518,16018
2687,7049
25845,31021
11517,16183
5835,16799
25845,30581
11516,16023
7134,11886
25845,30577
11515,16025
9910,14395
25844,30984
11514,16073
792,1989
25844,30931
11513,16169
4165,8666
25844,30585
11531,16155
25852,30583
11532,16194
5835,16808
11543,16208
7139,10939
25860,30926
11542,16159
9913,14197
25859,30990
11541,16179
795,1992
25859,30942
11540,16153
4166,8482
25859,30893
11539,16084
5835,16807
25858,31030
11538,16128
7138,11861
25858,30578
11537,16187
9912,14160
25858,30567
25860,30977
11543,16253
25852,30919
25861,30570
25864,31002
11547,16209
1617,3926
25864,30590
11546,16170
1973,13642
25863,31020
11545,16075
5835,16809
25863,30561
11544,16082
7139,11858
25862,30999
11543,16516
9914,14013
25862,30594
11543,16506
1844,4862
25861,31028
11543,16329
2688,7034
11536,16052
1617,3924
25857,30998
11535,16374
25854,31026
11534,16276
794,1991
25854,30575
11534,16206
4165,8695
25854,30574
11533,16549
5835,16804
25853,31019
11533,16519
7137,10944
25853,30573
11533,16358
9911,14595
25853,30555
11533,16292
1617,3919
25852,30987
11533,16205
1747,4453
9911,14611
11534,16321
25855,30557
9911,14616
1519,3522
25857,30908
11535,16371
5835,16806
25857,30589
11535,16364
7138,10937
25856,30980
11535,16324
25856,30935
7137,11866
11535,16259
1844,4860
25856,30895
11535,16207
2687,7094
25855,31011
11534,16392
25855,30586
11534,16388
25837,29577
2686,7028
11457,15765
7129,10936
11476,15832
9901,14512
25808,30576
11475,15840
1843,4859
25808,30572
11474,15763
2684,7041
25807,30940
11473,15796
25806,30939
11472,15784
7128,11882
25805,30938
11471,15816
9901,14383
25804,30937
11470,15838
788,1985
25803,30936
11469,15794
25808,31022
11477,15800
25802,30935
25809,30314
25813,30588
11484,15764
4164,8529
25813,30579
11483,15804
5835,16789
25812,31023
11482,15844
7129,11845
25812,30571
11481,15768
9901,14658
25812,30566
11480,15788
1616,3911
25811,30314
11479,15843
384,1422
25810,30314
11478,15793
5835,16788
4163,8447
11468,15785
25836,29576
25793,30926
2683,7034
25792,30925
11462,15987
5835,16784
25791,30924
11461,15775
7127,10951
25790,30923
11460,16199
9900,14537
25789,30922
11460,16172
787,1984
25788,30921
11460,15986
4162,8489
25787,30920
11459,15809
25786,30919
11458,15842
7126,11853
11462,16115
1843,4853
5835,16786
11462,16118
25801,30934
11467,15803
7128,10953
25800,30933
11466,15811
9900,14539
25799,30932
11465,16097
1616,3910
25798,30931
11465,16095
1973,5410
25797,30930
11465,15989
25796,30929
11464,15787
7127,11891
25795,30928
11463,15789
9900,14538
25794,30927
789,1986
11485,15823
25813,31034
25828,29574
1616,23185
25827,30313
11503,16132
1518,10603
25826,30313
11503,16113
25825,30312
11503,16096
7132,10908
25824,30312
11502,16059
9906,14268
25823,30316
11502,16058
1843,4864
25822,30316
11501,16049
2685,7038
25821,30315
11501,16043
25820,30315
11504,16106
9907,14151
9902,14134
11504,16111
11507,16141
5835,16796
25835,29576
11507,16137
7133,10896
25834,29576
11507,16135
9908,14081
25833,29575
11506,16116
791,1988
25832,29575
11506,16114
4165,8597
25831,29575
11505,16112
5835,16795
25830,29574
11505,16107
7132,11825
25829,29574
11500,15807
7131,11894
25819,30315
11499,15846
5835,16791
25816,30568
11492,15781
7130,11899
25815,31012
11491,15845
9903,14080
25815,30568
11490,15831
1843,4861
25815,30554
11489,15848
2684,7043
25814,31017
11488,15761
5835,16790
25814,30565
11487,15762
7130,10597
25814,30564
11486,15767
11493,15814
25816,30582
1747,4445
5835,16792
9905,14186
25818,31001
11498,15810
790,1987
25818,30928
11497,16063
4165,8549
25818,30593
11497,16061
25817,31013
11494,15847
11497,16006
7131,10923
25817,30593
11496,15805
9904,14044
25817,30566
11495,15824
1616,3912
25816,31010
9915,14389
11547,16236
25865,30560
25924,31019
5835,16828
25923,30947
11605,16220
7149,10941
25922,30946
11604,16029
9921,14211
25921,30987
11603,16188
1619,3921
25920,31035
11602,16544
1747,23497
25919,30964
11602,16532
25918,30965
11602,16299
7148,11864
25917,31152
11602,16219
9920,14590
11605,16268
4171,8551
11601,16550
11605,16464
11610,16287
9923,14213
25931,30977
11610,16221
1845,4871
25930,31003
11609,16120
2690,7077
25929,30953
11608,16068
5835,16829
25928,31028
11607,16030
7149,11857
25927,30961
11606,16200
9922,14191
25926,30974
11605,16465
802,1999
25925,30958
25917,31062
1845,4870
7140,10905
25913,31039
9920,14392
25912,31013
11599,16217
1618,10942
25911,31008
11598,16109
387,1435
25910,31016
11597,16547
5835,16824
25909,30983
11597,16431
7147,10900
25908,31022
11597,16216
9919,14248
25907,30986
11596,16166
1845,4868
25906,30985
11595,16134
11599,16267
7147,11836
25917,31041
11599,16341
11601,16541
2690,7063
25916,31162
11601,16346
5835,16826
25916,31069
11601,16274
7148,10915
25916,31040
11601,16218
9920,14588
25915,30970
11600,16095
801,1998
25914,31026
11599,16384
4170,8454
25913,31179
11599,16383
5835,16825
25913,31161
25932,31042
7150,10938
11610,16300
7152,11827
11623,16446
9928,14195
25952,30996
11623,16347
804,2001
25951,30998
11623,16224
4171,8619
25950,30975
11622,16038
5835,16834
25949,31018
11621,16010
7152,10909
25948,31098
11620,16172
9927,14013
25948,31044
11619,16114
1619,3930
25947,31103
25953,30991
11623,16513
25932,31128
25954,30945
25957,31047
11627,16226
388,1437
25956,31154
11626,16398
5835,16836
25956,31153
11626,16395
7153,10919
25956,31046
11626,16290
9929,14267
25955,31132
11626,16225
1845,4875
25955,31050
11625,16137
2692,7052
25955,31045
11624,16131
5835,16835
11618,16144
1974,5407
25947,31064
11617,16130
25939,30969
11613,16335
4171,8615
25938,30957
11613,16289
5835,16831
25937,30990
11613,16222
7150,11888
25936,30954
11612,16111
9924,14192
25935,30984
11611,16100
1619,3928
25934,30952
11610,16422
1519,3526
25933,30950
11610,16326
5835,16830
803,2000
11613,16449
25940,31030
25944,31017
25947,31043
11616,16503
7151,11897
25946,31032
11616,16502
9926,14067
25945,30995
11616,16244
1845,4873
11616,16223
9925,14096
2691,7043
25943,31015
11615,16064
5835,16832
25942,30981
11614,16173
7151,10904
25941,30960
11613,16500
2690,7051
25905,30994
11594,16524
11563,16090
25877,30569
11562,16033
1844,4866
25876,31016
11561,16145
2689,7073
25876,30578
11560,16146
25875,30979
11559,16132
7142,10921
25875,30928
11558,16087
9915,14719
25874,31027
11557,16142
797,1994
25874,30558
11556,16054
4168,8448
25873,30978
9916,14390
25877,31008
798,1995
7142,11859
11567,16429
4169,8550
25881,30553
11567,16296
25880,31007
11567,16213
7143,10616
25880,30580
11566,16046
9916,14769
25879,31005
11565,16181
1618,3917
25879,30587
11564,16373
1747,4460
25878,31029
11564,16369
5835,16815
25878,30563
11564,16212
11555,16009
5835,16813
25873,30938
11554,16059
2689,7050
25868,30981
11549,16562
5835,16811
25868,30914
11549,16352
7140,11878
25867,31009
11549,16241
9915,14428
25867,30581
11549,16210
796,1993
25866,31033
11548,16201
4167,8441
25866,30575
11547,16543
5835,16810
25865,31035
11547,16542
11549,16566
25869,30492
1844,4863
386,1432
7141,11887
25872,31000
11553,16014
9915,14715
25872,30584
11552,16450
1617,23432
25871,31004
11552,16306
25871,30588
11550,16053
11552,16264
5835,16812
25870,30997
11552,16211
7141,10952
25870,30586
11551,16143
9915,14475
25869,31031
25881,31006
11567,16453
5835,16823
1618,3927
11588,16028
1974,5405
25899,31053
11587,16495
5835,16821
25899,31037
11587,16423
7145,11835
25898,31004
11587,16312
9917,14739
25897,31023
11587,16214
1844,23499
25896,30971
11586,16072
2689,7108
25895,30955
11585,16050
25894,30993
11584,16149
25899,31117
11589,16049
25882,30591
25899,31119
25904,31000
11594,16523
7146,11856
25903,30976
11594,16520
9918,14233
25902,31166
11594,16215
800,1997
25902,31156
11593,16193
4169,8641
25902,31038
11592,16086
5835,16822
25901,30951
11591,16078
7146,10907
25900,30979
11590,16168
9917,14741
7145,10931
25893,31148
11583,16161
9917,14738
25885,31014
11574,16083
7144,10945
25885,30584
11573,16027
9917,14391
25884,31018
11572,16121
1844,4867
25884,30560
11571,16013
2689,7107
25883,30996
11570,16125
5835,16817
25883,30582
11569,16104
7143,11881
25882,30992
11568,16102
9916,14772
5835,16818
11575,16178
25886,31012
25890,31014
25893,31036
11582,16157
799,1996
25892,31024
11581,16094
4169,8639
25891,30956
11580,16165
5835,16819
11579,16074
1519,3524
7144,11869
25889,31027
11578,16119
9917,14438
25888,31007
11577,16048
1618,3922
25887,31009
11576,16032
25785,30918
9900,14382
25550,30682
11350,15793
25608,30741
11349,15843
4155,8698
25608,30735
11348,15825
5835,16746
25607,30739
11347,16053
7109,11659
25607,30732
11347,16051
9883,14109
25606,30730
11347,15946
1613,3906
25605,30728
11347,15918
1517,10609
25605,30727
11346,16072
5835,16745
775,1972
25609,30742
11346,16055
9884,14376
5835,16748
25616,30749
11354,15778
7110,11661
25615,30748
11353,15833
9884,14784
25614,30747
11352,16038
1840,12733
25613,30746
11352,16037
2676,7020
25612,30745
11352,15948
5835,16747
25611,30744
11352,15919
7109,11663
25610,30743
11351,15788
25604,30706
7108,11634
11335,15770
25600,30685
25599,30677
11338,15845
7107,11645
25599,30675
11337,16025
9882,14497
25598,30609
11337,16020
1613,3904
25597,30737
11337,16016
1746,4447
25597,30729
11337,15950
5835,16742
25597,30673
11337,15914
7107,11628
25596,30622
11336,15759
9882,14460
11339,15791
4155,8682
25604,30705
11340,15842
11346,16041
9882,14624
25603,30701
11346,15917
1840,4847
25603,30696
11345,15818
2675,7036
25602,30702
11344,15805
5835,16744
25602,30695
11343,15760
7108,11632
25601,30688
11342,15834
9882,14623
25601,30687
11341,15807
774,1971
25600,30686
11355,15920
25617,30750
1973,5401
11368,15924
25642,30775
11367,15773
25641,30774
11366,16128
7112,11671
25640,30773
11366,16105
9886,14489
25639,30772
11366,15951
777,1974
25638,30771
11366,15923
4156,8437
25637,30770
11365,15844
5835,16752
25636,30769
11364,15775
7111,11670
25635,30768
2676,7048
25643,30776
11355,15988
1841,4854
11370,16027
7113,11674
25650,30783
11370,16026
9886,14549
25649,30782
11370,15955
1614,3903
25648,30781
11370,15925
1746,4449
25647,30780
11369,15838
25646,30779
11368,16134
7112,11672
25645,30778
11368,16069
9886,14548
25644,30777
11368,15964
11363,16123
9886,14432
25634,30767
11363,16080
25625,30758
11357,16195
9885,14131
25624,30757
11357,16190
776,1973
25623,30756
11357,15938
4155,8699
25622,30755
11357,15921
25621,30754
11356,15766
7110,11662
25620,30753
11355,16179
9884,14785
25619,30752
11355,16162
1613,3907
25618,30751
7110,11665
11358,15794
25626,30759
25630,30763
1613,23342
25633,30766
11363,15978
381,1418
25632,30765
11363,15960
25631,30764
11363,15922
7111,11669
11362,15823
5835,16750
9886,14377
25629,30762
11361,15811
1841,4848
25628,30761
11360,15802
2676,7046
25627,30760
11359,15772
25595,30711
1840,4846
25784,30917
11321,15904
25565,30605
11320,15786
7102,11615
25564,30611
11319,16110
9878,14373
25563,30700
11319,15980
1839,4842
25563,30666
11319,15903
2673,7006
25563,30659
11318,15765
5835,16732
25562,30622
11317,16181
7101,11627
25561,30619
11317,16167
9877,14751
5835,16733
25566,30601
11317,15999
1517,3511
9878,14770
25571,30720
11323,16002
771,1968
25571,30661
11323,15905
4154,8609
25570,30636
11322,15822
5835,16734
25569,30618
11321,16018
7102,11620
25568,30692
11321,16017
9878,14396
25568,30660
11321,15997
1612,3902
25567,30598
11321,15968
25560,30689
770,1967
25595,30672
25554,30608
9877,14503
25553,30607
11314,15899
1839,4840
25552,30604
11313,15847
2672,6995
25551,30681
11312,15768
25551,30678
11311,15758
7100,11610
25551,30670
11310,15795
9877,14457
25551,30655
11309,15808
769,1966
25550,30683
11308,15851
4154,8545
11314,15971
7100,11611
25560,30658
11314,16060
11317,15902
4154,8599
25559,30712
11316,16076
5835,16731
25559,30657
11316,16074
7101,11614
25558,30621
11316,15901
9877,14748
25557,30740
11315,16023
1612,3901
25557,30656
11315,15900
1746,4444
25556,30626
11314,16064
5835,16730
25555,30628
11323,16046
25572,30662
7103,11616
25589,30607
9881,14574
25588,30618
11332,16032
1613,3900
25587,30604
11332,16003
380,1417
25586,30606
11332,15911
5835,16739
25585,30699
11331,16029
7105,11622
25585,30697
11331,15957
9881,14542
25585,30665
11331,15910
1840,4844
25584,30600
11330,15809
11333,15912
7106,11626
11324,15906
11333,15969
11334,16187
2675,7035
25594,30629
11334,16175
5835,16741
25593,30617
11334,15994
7106,11629
25592,30636
11334,15952
9882,14375
25591,30710
11334,15913
773,1970
25591,30708
11333,16169
4155,8581
25591,30669
11333,15995
5835,16740
25590,30619
2675,7019
25583,30610
11329,15771
5835,16738
11325,16099
1972,23666
25574,30694
11325,15973
5835,16736
25574,30693
11325,15907
7103,11625
25574,30663
11324,16159
9879,14223
25573,30609
11324,16158
1839,12731
25572,30703
11324,16000
2674,6997
25572,30698
11324,15936
5835,16735
25572,30668
25575,30602
1612,10935
11325,16109
25579,30603
25582,30621
11328,16033
7104,11636
25581,30627
11328,16024
9881,14374
25580,30634
11328,15909
772,1969
11327,16185
25576,30610
4155,8546
25578,30704
11327,16174
25578,30664
11327,15908
7104,11617
25577,30615
11326,15831
9880,14095
25651,30784
5835,16756
11370,16034
11430,15808
25742,30875
11429,15804
5835,16774
25741,30874
11428,15758
7122,10913
25740,30873
11427,15795
9895,14091
25739,30872
11426,16030
1615,3915
25738,30871
11426,16021
1973,5404
25737,30870
11426,16015
5835,16773
25736,30869
11426,15958
7121,11841
4161,8548
25743,30876
11425,15774
784,1981
7123,10930
25750,30883
11436,16047
9897,14189
25749,30882
11436,15963
1842,4857
25748,30881
11435,15844
2681,7028
25747,30880
11434,15851
5835,16775
25746,30879
11433,15828
7122,11865
25745,30878
11432,15757
9896,14075
25744,30877
11431,15769
25735,30868
9894,14558
25652,30785
11419,15954
25725,30858
11418,15840
9894,14487
25724,30857
11417,15837
1615,3914
25723,30856
11416,15841
1518,3519
25722,30855
11415,15791
5835,16770
25721,30854
11414,15790
7120,10933
25720,30853
11413,15778
9894,14433
25719,30852
11412,15776
1842,4855
7120,11849
25726,30859
25734,30867
5835,16771
11424,15765
1842,4856
25733,30866
11423,15797
2680,7027
25732,30865
11422,15783
25731,30864
11421,15829
7121,10608
25730,30863
11420,15803
9894,14553
25729,30862
11419,16090
783,1980
25728,30861
11419,16077
4160,8507
25727,30860
11419,15977
11436,16048
25751,30884
5835,16776
11452,15815
25775,30908
11451,15797
9899,14608
25774,30907
11450,16120
786,1983
25773,30906
11450,16070
4161,8632
25772,30905
11450,15974
5835,16780
25771,30904
11449,15829
7125,10901
25770,30903
11448,15771
9899,14479
25769,30902
11447,15796
1615,3920
7125,11895
25776,30909
11436,16057
5835,16781
11456,15799
1615,10920
25783,30916
11455,16056
1518,3521
25782,30915
11455,16050
25781,30914
11455,15979
7126,10926
25780,30913
11454,15853
9899,14609
25779,30912
11453,16079
1843,4851
25778,30911
11453,16078
2682,7032
25777,30910
11453,15976
25768,30901
11446,15831
1746,23276
25767,30900
11440,16127
785,1982
25758,30891
11440,16126
4161,8618
25757,30890
11440,16121
5835,16777
25756,30889
11440,15965
7123,11862
25755,30888
11439,15832
9898,14242
25754,30887
11438,15766
1615,3916
25753,30886
11437,15839
383,1421
25752,30885
25759,30892
9899,14381
11441,15966
11442,15767
11445,15820
5835,16779
25766,30899
11444,15836
7124,11870
25765,30898
11443,15833
9899,14424
25764,30897
1842,23380
25760,30893
25763,30896
11441,16197
2682,7030
25762,30895
11441,16183
5835,16778
25761,30894
11441,15998
7124,10897
25718,30851
11411,15810
2680,7025
25676,30809
7115,11851
25675,30808
11383,16129
9889,14706
25674,30807
11383,16119
1841,12724
25673,30806
11383,15962
2678,7022
25672,30805
11383,15930
5835,16760
25671,30804
11382,15810
7115,10902
25670,30803
11381,15774
9889,14491
25669,30802
11380,15840
11384,15832
5835,16761
9890,14195
11385,15853
11389,15819
780,1977
25683,30816
11388,15850
4158,8651
25682,30815
11387,15815
5835,16762
25681,30814
11386,16146
7116,10916
25680,30813
11386,16067
9889,14707
25679,30812
11386,15972
1614,3908
25678,30811
11386,15931
1973,5402
25677,30810
779,1976
25668,30801
11379,15819
4158,8547
25659,30792
11374,15852
1841,4858
25658,30791
11373,15836
2677,7021
25657,30790
11372,16161
5835,16757
25656,30789
11372,16004
7113,11676
25655,30788
11372,15939
9887,14209
25654,30787
11372,15926
778,1975
25653,30786
11371,15846
4157,8517
9888,14161
11375,15824
25660,30793
25664,30797
25667,30800
11378,15829
5835,16759
25666,30799
11377,16104
7114,11683
25665,30798
11377,15928
9889,14378
11376,16087
7114,11681
1614,3905
25663,30796
11376,16045
1518,3516
25662,30795
11376,15933
5835,16758
25661,30794
11376,15927
25684,30817
11390,15932
25717,30850
25709,30842
1615,3909
25708,30841
11406,16084
1746,4450
25707,30840
11406,15940
5835,16767
25706,30839
11405,15764
7118,11863
25705,30838
11404,15763
9892,14153
25704,30837
11403,15792
1842,4850
25703,30836
11402,15759
2679,7024
25702,30835
11401,15848
11406,16093
9893,14256
25685,30818
11407,15942
11410,16014
5835,16769
25716,30849
11410,16007
7119,11846
25715,30848
11410,15945
9894,14380
25714,30847
11409,15818
782,1979
25713,30846
11408,15801
4159,8532
25712,30845
11407,16054
5835,16768
25711,30844
11407,16042
7119,10948
25710,30843
5835,16766
25701,30834
11400,15817
7118,10928
25692,30825
11393,15782
5835,16764
25691,30824
11392,16068
7117,10612
25690,30823
11392,16065
9891,14379
25689,30822
11392,15935
1842,4849
25688,30821
11391,15799
2679,7023
25687,30820
11390,16201
5835,16763
25686,30819
11390,16198
7116,11872
382,1419
11394,15842
25693,30826
25697,30830
25700,30833
11399,15761
9891,14703
25699,30832
11398,15762
781,1978
25698,30831
11397,15850
4158,8664
11396,15807
1614,10944
5835,16765
25696,30829
11395,16009
7117,11883
25695,30828
11395,16008
9891,14699
25694,30827
11395,15937
9824,14726
2037,5689
11074,15065
5713,10182
10662,15244
6949,11253
7824,12587
10661,15440
9750,14717
17884,24523
10661,15439
2229,6495
25027,30270
10661,15342
4096,8321
10575,15200
10661,15291
5712,10181
17883,24124
10660,15201
6948,11215
25026,30269
10659,15213
9750,14716
2023,23856
25028,30279
10663,15218
5001,9431
17885,24701
10576,15238
10670,15294
3604,7935
17887,24559
10669,15226
1741,4439
25029,30281
10668,15225
5714,10183
2024,5620
10667,15222
6950,11210
17886,24786
10666,15205
9751,14318
25028,30296
10665,15245
1303,8746
5835,21430
10664,15207
2632,7147
10658,15234
17882,24894
10651,15408
10655,15288
17879,24145
10654,15209
3603,7944
25024,30290
10653,15447
4095,8367
2023,5627
10653,15443
5709,10178
17878,24723
10653,15328
6945,11279
25024,30261
10653,15286
9750,14317
5835,21428
10652,15200
1303,2727
17877,24960
10651,15410
1968,5378
9750,14408
10574,15234
10657,15224
6946,11198
358,1365
25026,30268
10656,15360
5711,10180
5835,21429
10656,15359
6947,11178
17881,24939
10656,15289
9750,14456
25025,30267
10655,15374
1605,3874
7824,12574
10655,15373
2632,6998
17880,24324
10655,15337
5710,10179
25024,30294
10655,15320
9751,14417
10670,15314
25029,30291
9754,14319
10684,15248
3605,7966
10578,15221
10683,15236
2633,6628
17895,24327
10682,15212
5719,10188
25035,30312
10681,15423
6954,11575
2024,5623
10681,15345
9753,14258
17894,24883
10681,15301
1304,2732
25034,30313
10680,15216
4098,8321
5835,21432
25036,29574
10685,15302
6951,11230
17896,24201
2024,5626
10686,15422
5721,10190
17898,24179
10686,15421
6954,11583
25038,29574
10686,15420
9754,14464
5835,21436
10686,15303
1833,4811
17897,24531
10685,15472
1968,5381
25037,29574
10685,15467
5720,10189
7827,12076
10685,15319
6954,11579
10679,15202
5718,10187
17893,24396
10678,15250
2632,7453
17890,24925
10672,15246
5716,10185
25030,30309
10671,15365
6952,11265
5835,21431
10671,15363
9751,14746
17889,24044
10671,15321
735,1931
25030,30303
10671,15296
4097,8338
7825,12040
10670,15418
5715,10184
17888,24521
10670,15417
10673,15228
2024,5621
5001,9432
1513,10589
6954,11406
25033,30313
10677,15235
9752,14247
7826,12114
10676,15215
2229,23847
17892,24928
10675,15460
25032,30312
10674,15298
10675,15452
5717,10186
10577,15226
10675,15299
6953,11256
17891,24090
10674,15456
9751,14749
25031,30306
25023,30276
5708,10177
10622,15434
9747,14598
10629,15274
3602,7974
17862,24172
10628,15224
357,1364
25015,30288
10627,15235
5699,10168
5835,21408
10626,15407
6939,11182
17861,24607
10626,15405
9747,14492
25015,30236
10626,15402
1302,2737
7820,12522
10626,15297
2629,6989
17860,24853
2022,23080
10629,15371
5698,10167
25016,30186
17865,24805
10633,15403
5701,10170
25017,30238
10633,15339
6941,11247
7821,12097
10633,15275
9747,14599
17864,24075
10632,15232
734,1930
25017,30237
10631,15239
4092,8344
10570,15242
10630,15217
5700,10169
17863,24629
10629,15375
6940,11270
10626,15272
25014,30196
7824,12323
10623,15454
25012,30255
10623,15453
5696,10165
7820,12507
10623,15350
6936,11193
17856,24119
10623,15330
9746,14709
25012,30233
10623,15273
1605,3873
10568,15473
10623,15270
2628,6988
17855,24748
10622,15436
5695,10164
25011,30205
10622,15435
6935,11348
1967,13604
17857,24283
10625,15214
4999,9419
6938,11204
10569,15246
10624,15384
9747,14315
17859,24133
10624,15380
2229,6488
25013,30199
10624,15378
4091,8325
2022,5615
10624,15340
5697,10166
17858,24190
10624,15324
6937,11253
25012,30293
10624,15300
9746,14712
5835,21403
10624,15271
2630,6990
10633,15404
4999,9420
25022,30272
